#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 160  60
# Band-Index    1
   2.52719    -64.260902
   2.49236    -64.259110
   2.45752    -64.257418
   2.42268    -64.255847
   2.38784    -64.254418
   2.35300    -64.253152
   2.31817    -64.252058
   2.28333    -64.251146
   2.24849    -64.250429
   2.21365    -64.249913
   2.17882    -64.249599
   2.14398    -64.249505
   2.14398    -64.249505
   2.12632    -64.249504
   2.10865    -64.249502
   2.09099    -64.249503
   2.07333    -64.249503
   2.05567    -64.249502
   2.03800    -64.249503
   2.02034    -64.249505
   2.00268    -64.249503
   1.98502    -64.249501
   1.96736    -64.249501
   1.94969    -64.249501
   1.93203    -64.249497
   1.91437    -64.249497
   1.89671    -64.249501
   1.87904    -64.249501
   1.86138    -64.249501
   1.84372    -64.249502
   1.82606    -64.249504
   1.80840    -64.249505
   1.80840    -64.249505
   1.76817    -64.249642
   1.72794    -64.250058
   1.68771    -64.250745
   1.64749    -64.251694
   1.60726    -64.252901
   1.56703    -64.254340
   1.52680    -64.255999
   1.48658    -64.257855
   1.44635    -64.259889
   1.40612    -64.262076
   1.36590    -64.264386
   1.32567    -64.266789
   1.28544    -64.269255
   1.24521    -64.271764
   1.20499    -64.274278
   1.16476    -64.276768
   1.12453    -64.279203
   1.08430    -64.281554
   1.04408    -64.283762
   1.04408    -64.283762
   1.02396    -64.282716
   1.00385    -64.281684
   0.98374    -64.280695
   0.96362    -64.279748
   0.94351    -64.278848
   0.92340    -64.277996
   0.90328    -64.277196
   0.88317    -64.276453
   0.86305    -64.275763
   0.84294    -64.275133
   0.82283    -64.274565
   0.80271    -64.274060
   0.78260    -64.273618
   0.76249    -64.273242
   0.74237    -64.272934
   0.72226    -64.272692
   0.70215    -64.272521
   0.68203    -64.272416
   0.66192    -64.272383
   0.66192    -64.272383
   0.62708    -64.272074
   0.59224    -64.271207
   0.55741    -64.269901
   0.52257    -64.268297
   0.48773    -64.266517
   0.45289    -64.264649
   0.41805    -64.262762
   0.38322    -64.260901
   0.34838    -64.259109
   0.31354    -64.257414
   0.27870    -64.255846
   0.24386    -64.254417
   0.20903    -64.253149
   0.17419    -64.252054
   0.13935    -64.251144
   0.10451    -64.250432
   0.06968    -64.249913
   0.03484    -64.249601
   0.00000    -64.249505
 
# Band-Index    3
   0.00000    -64.249471
   0.03484    -64.249478
   0.06968    -64.249479
   0.10451    -64.249483
   0.13935    -64.249487
   0.17419    -64.249494
   0.20903    -64.249503
   0.24386    -64.249513
   0.27870    -64.249525
   0.31354    -64.249535
   0.34838    -64.249547
   0.38322    -64.249560
   0.41805    -64.249574
   0.45289    -64.249585
   0.48773    -64.249591
   0.52257    -64.249595
   0.55741    -64.249605
   0.59224    -64.249611
   0.62708    -64.249613
   0.66192    -64.249615
   0.66192    -64.249615
   0.68203    -64.249613
